num_inference_steps,guidance_scale,seed,artist_style,prompt_word_count_correlation_like,num_items
75,8,14,movie: Bling-Ring-The,-1.0,5
75,8,14,movie: Body-Heat,0.9999999999999999,5
75,8,14,movie: Casino,1.0,5
75,8,14,movie: Chinatown,-0.9999999999999999,5
75,8,14,movie: Cinema-Paradiso,0.9999999999999999,5
75,8,14,movie: Citizen-Kane,1.0,5
75,8,14,movie: Colette,0.890206872984569,5
75,8,14,movie: Color-of-Night,1.0,5
75,8,14,movie: Contact,-0.7205766921228921,5
75,8,14,movie: Cowboys-Aliens,0.9999999999999999,5
75,8,14,movie: Creation,0.9999999999999999,5
75,8,14,movie: Crowded-Room-A,-0.9999999999999999,5
75,8,14,movie: Curious-Case-of-Benjamin-Button-The,1.0,5
75,8,14,movie: Darkman,-1.0,5
75,8,14,movie: Deep-Rising,0.9999999999999999,5
75,8,14,movie: Despicable-Me-2,-1.0,5
75,8,14,movie: Disaster-Artist-The,0.8824975032927697,5
75,8,14,movie: Doors-The,-0.7857142857142857,5
75,8,14,movie: Double-Indemnity,0.3973597071195131,5
75,8,14,movie: Fantastic-Woman-A,0.9999999999999999,5
75,8,14,movie: Flight,0.24019223070763074,5
75,8,14,movie: Frozen,-1.0,5
75,8,14,movie: Game-The,1.0,5
75,8,14,movie: Gangs-of-New-York,-1.0,5
75,8,14,movie: Ginger-Snaps,0.5000000000000001,5
75,8,14,movie: Godfather-Part-II,-1.0,5
75,8,14,movie: Godfather-Part-III-The,-1.0,5
75,8,14,movie: Godzilla,-1.0,5
75,8,14,movie: Hard-to-Kill,-0.9999999999999999,5
75,8,14,movie: Heist,-1.0,5
75,8,14,movie: Hellraiser-3-Hell-on-Earth,1.0,5
75,8,14,movie: Hotel-Rwanda,0.9837827088491458,5
75,8,14,movie: Hunger-Games-The,-0.8029550685469663,5
75,8,14,movie: I-Love-You-Phillip-Morris,1.0,5
75,8,14,movie: I-Robot,-0.4790280790522953,5
75,8,14,movie: I-Tonya,-1.0,5
75,8,14,movie: Imitation-Game,-0.4565841164282796,5
75,8,14,movie: Inception,-1.0,5
75,8,14,movie: Indiana-Jones-Last-Crusade,1.0,5
75,8,14,movie: Inside-Out,-0.7824666287099551,5
75,8,14,movie: Into-the-Wild,-0.9999999999999999,5
75,8,14,movie: Island-The,1.0,5
75,8,14,movie: It,0.9819805060619657,5
75,8,14,movie: Its-a-Wonderful-Life,-1.0,5
75,8,14,movie: Jacket-The,0.9999999999999999,5
75,8,14,movie: Jane-Eyre,-1.0,5
75,8,14,movie: Jennifer-Eight,-1.2819751242557091e-17,5
75,8,14,movie: John-Wick,1.0,5
75,8,14,movie: Kafka,1.0,5
75,8,14,movie: Kalifornia,-1.0,5
75,8,14,movie: Last-Samurai-The,1.0,5
75,8,14,movie: Les-Tontons-Flingueurs,-0.9707253433941507,5
75,8,14,movie: Lion,-0.9897433186107869,5
75,8,14,movie: Lord-of-the-Rings-Fellowship-of-the-Ring-The,0.9999999999999999,5
75,8,14,movie: MASH,-1.0,5
75,8,14,movie: Man-On-Fire,-1.0,5
75,8,14,movie: Manhattan-Murder-Mystery,-0.7406128966515281,5
75,8,14,movie: Memento,-0.9998782788626737,5
75,8,14,movie: Men-in-Black,-1.0,5
75,8,14,movie: Mighty-Joe-Young,-1.0,5
75,8,14,movie: Minority-Report,-0.9999999999999999,5
75,8,14,movie: Mission-to-Mars,0.07170688765783798,5
75,8,14,movie: Mobsters,0.9142729994595089,5
75,8,14,movie: Monkeybone,0.9999999999999999,5
75,8,14,movie: Mr-Brooks,1.0,5
75,8,14,movie: Mute-Witness,-0.9999999999999999,5
75,8,14,movie: My-Week-with-Marilyn,-1.0,5
75,8,14,movie: My-best-Friends-Wedding,-1.0,5
75,8,14,movie: Next,-0.6933752452815364,5
75,8,14,movie: Nick-of-Time,-1.0,5
75,8,14,movie: One-Saliva-Bubble,1.0,5
75,8,14,movie: Orphan,1.0,5
75,8,14,movie: Pacifier-The,-1.0,5
75,8,14,movie: Pet-Sematary-II,0.5960395606792697,5
75,8,14,movie: Possession,-0.9999999999999999,5
75,8,14,movie: Rabid,-0.9999999999999999,5
75,8,14,movie: Resident-Evil,0.8934051474415643,5
75,8,14,movie: Ringu,1.0,5
75,8,14,movie: Rise-of-the-Guardians,0.5,5
75,8,14,movie: Rocky,-1.0,5
75,8,14,movie: Schindlers-List,0.9987777546868616,5
75,8,14,movie: Searchers-The,-1.0,5
75,8,14,movie: Shampoo,-0.8660254037844387,5
75,8,14,movie: Shape-of-Water-The,-1.0,5
75,8,14,movie: Silence-of-the-Lambs,-0.8562443502084998,5
75,8,14,movie: Silver-Bullet,-1.0,5
75,8,14,movie: Single-White-Female,-1.0,5
75,8,14,movie: Sister-Act,-1.0,5
75,8,14,movie: Sixth-Sense-The,-1.0,5
75,8,14,movie: Sleepy-Hollow,0.9999999999999999,5
75,8,14,movie: Slither,1.0,5
75,8,14,movie: Some-Like-It-Hot,-1.0,5
75,8,14,movie: Spider-Man,0.9999999999999999,5
75,8,14,movie: Spider-Man-Into-the-Spider-Verse,0.8660254037844387,5
75,8,14,movie: Star-Wars-Episode-II-Attack-of-the-Clones,0.2773500981126146,5
75,8,14,movie: Star-Wars-Episode-V-The-Empire-Strikes-Back,1.0,5
75,8,14,movie: Starman,0.944911182523068,5
75,8,14,movie: Strange-Days,0.8485552916276635,5
75,8,14,movie: Surfer-King-The,0.7730990358326014,5
75,8,14,movie: Sweet-Smell-of-Success,0.9999999999999999,5
75,8,14,movie: The-Jackie-Robinson-Story,1.0,5
75,8,14,movie: The-Swimmer,0.9999999999999999,5
75,8,14,movie: Thirteen-Days,-0.9999999999999999,5
75,8,14,movie: Thor-Ragnarok,-1.0,5
75,8,14,movie: Three-Musketeers-The,-0.9933992677987828,5
75,8,14,movie: Trainwreck,1.0,5
75,8,14,movie: Truman-Show-The,0.8287694018176032,5
75,8,14,movie: Vice,-1.0,5
75,8,14,movie: Viridiana,-1.0,5
75,8,14,movie: Wall-Street,-0.5367826312580716,5
75,8,14,movie: Wall-Street-Money-Never-Sleeps,0.9999999999999999,5
75,8,14,movie: War-for-the-Planet-of-the-Apes,-1.0,5
75,8,14,movie: Whistleblower-The,-0.6365239496641677,5
75,8,14,movie: White-Squall,0.338288101843201,5
75,8,14,movie: White-Tiger-The,1.0,5
75,8,14,movie: X-Men,0.9999999999999999,5
75,8,14,shepard_fairey,-0.06957783438059417,5
75,8,15,franck_slama,0.11104302269813592,5
75,8,15,jackson_pollock,-0.10805780426679913,5
75,8,15,juan_gris,0.012224792420680043,5
75,8,15,keith_haring,-0.35126250020726313,5
75,8,15,movie: 28-Days-Later,-1.0,5
75,8,15,movie: Above-the-Law,0.9999999999999999,5
75,8,15,movie: American-Beauty,1.0,5
75,8,15,movie: American-History-X,0.8219949365267865,5
75,8,15,movie: April-Fools-Day,-1.0,5
75,8,15,movie: Arctic-Blue,1.0,5
75,8,15,movie: Assassin,0.32732683535398854,5
75,8,15,movie: Atomic-Submarine,-1.0,5
75,8,15,movie: Avatar,-0.9504273483701648,5
75,8,15,movie: Avengers-Endgame,0.9999999999999999,5
75,8,15,movie: Awakenings,-1.0,5
75,8,15,movie: Babel,-1.0,5
75,8,15,movie: Batman-2,-1.0,5
75,8,15,movie: Beach-The,-1.0,5
75,8,15,movie: Bean,-1.0,5
75,8,15,movie: Black-Rain,-1.0,5
75,8,15,movie: Blade,1.0,5
75,8,15,movie: Blade-II,1.0,5
75,8,15,movie: Body-Heat,-1.0,5
75,8,15,movie: Boondock-Saints-The,0.9999999999999999,5
75,8,15,movie: Borat-Subsequent-Moviefilm,1.0,5
75,8,15,movie: Bounty-Hunter-The,0.9176629354822471,5
75,8,15,movie: Broadcast-News,-0.7487531163446871,5
75,8,15,movie: Brothers-Bloom-The,-0.9999999999999999,5
75,8,15,movie: Butterfly-Effect-The,-0.10229915092057101,5
75,8,15,movie: Can-You-Ever-Forgive-Me,-0.9999999999999999,5
75,8,15,movie: Candle-to-Water,-0.7205766921228921,5
75,8,15,movie: Cat-People,-1.0,5
75,8,15,movie: Changeling,1.0,5
75,8,15,movie: Chinatown,1.0,5
75,8,15,movie: Cliffhanger,-1.0,5
75,8,15,movie: Crow-Salvation-The,-1.0,5
75,8,15,movie: Dallas-Buyers-Club,0.3812464258315117,5
75,8,15,movie: Deep-Rising,-1.0,5
75,8,15,movie: Detroit-Rock-City,-1.0,5
75,8,15,movie: Dog-Day-Afternoon,-1.0,5
75,8,15,movie: Dragonslayer,1.0,5
75,8,15,movie: Drive,-0.9999999999999999,5
75,8,15,movie: Evil-Dead-II-Dead-by-Dawn,1.0,5
75,8,15,movie: Face-Off,1.0,5
75,8,15,movie: Friday-the-13th,0.9999999999999999,5
75,8,15,movie: Fruitvale-Station,-1.0,5
75,8,15,movie: Gamer,-1.0,5
75,8,15,movie: Gandhi,-0.004781679567283679,5
75,8,15,movie: Get-on-Up,0.9999999999999999,5
75,8,15,movie: Godfather,0.6049002941843936,5
75,8,15,movie: Godfather-Part-II,-0.9999999999999999,5
75,8,15,movie: Gold,1.0,5
75,8,15,movie: Grifters-The,-1.0,5
75,8,15,movie: Grosse-Point-Blank,1.0,5
75,8,15,movie: Harry-Potter-and-the-Chamber-of-Secrets,-1.0,5
75,8,15,movie: Haunting-The,-1.0,5
75,8,15,movie: Hesher,-1.0,5
75,8,15,movie: Hitchhikers-Guide-to-the-Galaxy-The,1.0,5
75,8,15,movie: Horse-Whisperer-The,1.0,5
75,8,15,movie: Hudson-Hawk,0.5222329678670935,5
75,8,15,movie: Human-Nature,-0.9999999999999999,5
75,8,15,movie: Imitation-Game,1.0,5
75,8,15,movie: Independence-Day,0.9999999999999999,5
75,8,15,movie: Indiana-Jones-and-the-Raiders-of-the-Lost-Ark,0.9999999999999999,5
75,8,15,movie: Informant-The,-0.9999999999999999,5
75,8,15,movie: Interstellar,0.9062032329550964,5
75,8,15,movie: Into-the-Wild,-0.49999999999999994,5
75,8,15,movie: Island-The,0.1889822365046136,5
75,8,15,movie: Jennifer-Eight,0.7415497622520352,5
75,8,15,movie: Jennifers-Body,1.0,5
75,8,15,movie: Joker,-1.0,5
75,8,15,movie: Last-Boy-Scout-The,1.0,5
75,8,15,movie: Last-Ship-The,-0.18898223650461352,5
75,8,15,movie: Leaving-Las-Vegas,0.9999999999999999,5
75,8,15,movie: Lethal-Weapon,-0.9999999999999999,5
75,8,15,movie: Long-Kiss-Goodnight-The,-0.9999999999999999,5
75,8,15,movie: MASH,-0.9999999999999999,5
75,8,15,movie: Majestic-The-The,-1.0,5
75,8,15,movie: Malcolm-X,0.9999999999999999,5
75,8,15,movie: Man-Who-Wasnt-There-The,-1.0,5
75,8,15,movie: Mechanic-The,0.8678800639899067,5
75,8,15,movie: Meet-Joe-Black,-0.912245460839306,5
75,8,15,movie: Men-in-Black,1.0,5
75,8,15,movie: Midsommar,1.0,5
75,8,15,movie: Mighty-Joe-Young,-0.9999999999999999,5
75,8,15,movie: Mr-Brooks,-1.0,5
75,8,15,movie: Mulholland-Drive,-1.0,5
75,8,15,movie: My-Week-with-Marilyn,-0.9999999999999999,5
75,8,15,movie: Nashville,-1.0,5
75,8,15,movie: Nightmare-on-Elm-Street-The-Final-Chapter,-1.0,5
75,8,15,movie: Orphan,-0.5,5
75,8,15,movie: Other-Boleyn-Girl-The,-1.0,5
75,8,15,movie: Patriot-The,0.7422696190252054,5
75,8,15,movie: Pawn-Sacrifice,-1.0,5
75,8,15,movie: Peggy-Sue-Got-Married,-1.0,5
75,8,15,movie: Piano-The,0.9958705948858222,5
75,8,15,movie: Planet-of-the-Apes-The,0.9999999999999999,5
75,8,15,movie: Platoon,0.2601529511865082,5
75,8,15,movie: Possession,1.0,5
75,8,15,movie: Prom-Night,-1.0,5
75,8,15,movie: Prometheus,-1.0,5
75,8,15,movie: Rachel-Getting-Married,1.0,5
75,8,15,movie: Rambling-Rose,-0.5852057359806528,5
75,8,15,movie: Rebel-Without-A-Cause,-1.0,5
75,8,15,movie: Red-White-Black-and-Blue,-0.9999999999999999,5
75,8,15,movie: Revenant-The,-0.9979487157886733,5
75,8,15,movie: Rise-of-the-Guardians,-0.7142857142857143,5
75,8,15,movie: Rise-of-the-Planet-of-the-Apes,0.9999999999999999,5
75,8,15,movie: RocknRolla,-0.9999999999999999,5
75,8,15,movie: Rocky,-1.0,5
75,8,15,movie: Roughshod,1.0,5
75,8,15,movie: Rush-Hour,-0.9999999999999999,5
75,8,15,movie: Salton-Sea-The,-1.0,5
75,8,15,movie: Searchers-The,0.9999999999999999,5
75,8,15,movie: Sherlock-Holmes,1.0,5
75,8,15,movie: Silver-Bullet,-1.0,5
75,8,15,movie: Sister-Act,0.9999999999999999,5
75,8,15,movie: Smokin-Aces,-1.0,5
75,8,15,movie: Snow-White-and-the-Huntsman,1.0,5
75,8,15,movie: Soldier,0.5447047794019222,5
75,8,15,movie: Someone-To-Watch-Over-Me,0.16451742565458005,5
75,8,15,movie: Sound-of-Metal,-1.0,5
75,8,15,movie: Spider-Man-Into-the-Spider-Verse,-1.0,5
75,8,15,movie: Star-Trek-First-Contact,0.2773500981126145,5
75,8,15,movie: Star-Wars-A-New-Hope,0.9999999999999999,5
75,8,15,movie: Star-Wars-Episode-III-Revenge-of-the-Sith,-1.0,5
75,8,15,movie: Star-Wars-Episode-V-The-Empire-Strikes-Back,-0.3025180176320094,5
75,8,15,movie: Star-Wars-The-Phantom-Menace,1.0,5
75,8,15,movie: Straight-Outta-Compton,0.8141523424379787,5
75,8,15,movie: Sweeney-Todd-The-Demon-Barber-of-Fleet-Street,-0.9999999999999999,5
75,8,15,movie: Syriana,0.9999999999999999,5
75,8,15,movie: TRON,0.9999999999999999,5
75,8,15,movie: Taking-Sides,-1.0,5
75,8,15,movie: Talented-Mr-Ripley-The,1.0,5
75,8,15,movie: This-Boys-Life,-0.6628489803598702,5
75,8,15,movie: Tombstone,0.3592106040535498,5
75,8,15,movie: Toy-Story,-1.0,5
75,8,15,movie: Twins,0.08847479104076177,5
75,8,15,movie: Uncut-Gems,1.0,5
75,8,15,movie: Virtuosity,1.0,5
75,8,15,movie: Wall-Street-Money-Never-Sleeps,0.9999999999999999,5
75,8,15,movie: Who-Framed-Roger-Rabbit,-0.9999999999999999,5
75,8,15,movie: Wild-Bunch-The,-0.9645788568769381,5
75,8,15,movie: Wizard-of-Oz-The,-0.9999999999999999,5
75,8,15,movie: World-is-not-Enough-The,1.0,5
75,8,15,movie: Wreck-it-Ralph,-1.0,5
75,8,15,shepard_fairey,-0.2873643446857622,5
75,9,7,franck_slama,-0.20851031012930527,5
75,9,7,jackson_pollock,-0.2041040651428335,5
75,9,7,juan_gris,-0.07303448617633027,5
75,9,7,keith_haring,-0.4443148374330749,5
75,9,7,movie: Anna-Karenina,0.9999999999999999,5
75,9,7,movie: Apollo-13,0.3973597071195131,5
75,9,7,movie: Avenge,1.0,5
75,9,7,movie: Casino,0.9999999999999999,5
75,9,7,movie: Changeling,-0.9999999999999999,5
75,9,7,movie: Creation,1.0,5
75,9,7,movie: Crow-Salvation-The,-1.0,5
75,9,7,movie: Diner,-1.0,5
75,9,7,movie: Erin-Brockovich,-1.0,5
75,9,7,movie: Face-Off,1.0,5
75,9,7,movie: Getaway-The,-1.0,5
75,9,7,movie: Help-The,-0.9999999999999999,5
75,9,7,movie: Independence-Day,1.0,5
75,9,7,movie: Invictus,-1.0,5
75,9,7,movie: Jurassic-Park,-1.0,5
75,9,7,movie: Ninja-Assassin,-0.1555427542095638,5
75,9,7,movie: Passengers,-1.0,5
75,9,7,movie: Requiem-for-a-Dream,0.9999999999999999,5
75,9,7,movie: Rise-of-the-Guardians,-0.9999999999999999,5
75,9,7,movie: Seven,-0.9999999999999999,5
75,9,7,movie: Soldier,-1.0,5
75,9,7,movie: Trumbo,-1.0,5
75,9,7,movie: Wizard-of-Oz-The,0.9999999999999999,5
75,9,7,shepard_fairey,0.8464605761997034,5
75,9,8,jackson_pollock,0.9999999999999999,5
75,9,8,juan_gris,-0.5235530735320532,5
75,9,8,keith_haring,0.2963814774730152,5
75,9,8,movie: Almost-Famous,-0.9999999999999999,5
75,9,8,movie: April-Fools-Day,-1.0,5
75,9,8,movie: Assignment-The,0.9999999999999999,5
75,9,8,movie: Avatar,0.9999999999999999,5
75,9,8,movie: Brazil,-0.10762440050012627,5
75,9,8,movie: Deer-Hunter-The,0.9999999999999999,5
75,9,8,movie: Devil-in-a-Blue-Dress,-1.0,5
75,9,8,movie: Ed-Wood,0.9999999999999999,5
75,9,8,movie: Fantastic-Four,-0.6331130843152799,5
75,9,8,movie: Flash-Gordon,1.0,5
75,9,8,movie: Game-The,0.9999999999999999,5
75,9,8,movie: Get-on-Up,1.0,5
75,9,8,movie: Godfather,0.9999999999999999,5
75,9,8,movie: Hannibal,1.0,5
75,9,8,movie: Life,0.9999999999999999,5
75,9,8,movie: Monsters-Ball,-1.0,5
75,9,8,movie: Pearl-Harbor,-1.0,5
75,9,8,movie: Planet-of-the-Apes-The,1.0,5
75,9,8,movie: Roughshod,-0.563621480190678,5
75,9,8,movie: Sounder,0.9999999999999999,5
75,9,8,movie: Star-Wars-Episode-V-The-Empire-Strikes-Back,-0.802955068546966,5
75,9,8,movie: True-Romance,-1.0,5
75,9,9,franck_slama,-0.20261022461827694,5
75,9,9,jackson_pollock,-0.09233418980808618,5
75,9,9,juan_gris,-0.6106548602268129,5
75,9,9,keith_haring,-0.4843192652824113,5
75,9,9,movie: 3-Kings,0.9965064265344783,5
75,9,9,movie: Bonnie-and-Clyde,0.9999999999999999,5
75,9,9,movie: Cinema-Paradiso,0.9999999999999999,5
75,9,9,movie: Hudson-Hawk,-0.9999999999999999,5
75,9,9,movie: Indiana-Jones-IV,-1.0,5
75,9,9,movie: Interstellar,-1.0,5
75,9,9,movie: LAvventura,-0.9999999999999999,5
75,9,9,movie: Leaving-Las-Vegas,-0.9999999999999999,5
75,9,9,movie: Leviathan,-1.0,5
75,9,9,movie: Mud,1.0,5
75,9,9,movie: Oblivion,-1.0,5
75,9,9,movie: Perfect-Creature,-1.0,5
75,9,9,movie: Platoon,0.3273268353539886,5
75,9,9,movie: Rabid,0.9999999999999999,5
75,9,9,movie: Red-Riding-Hood,-0.14285714285714288,5
75,9,9,movie: Sugar-and-Spice,0.9878291611472619,5
75,9,9,movie: Sweet-Smell-of-Success,-1.0,5
75,9,9,movie: True-Lies,-1.0,5
75,9,9,movie: Usual-Suspects-The,-1.0,5
75,9,9,shepard_fairey,0.021088881867073448,5
75,9,10,franck_slama,-0.8709566028630542,5
75,9,10,jackson_pollock,0.5145871655836314,5
75,9,10,juan_gris,0.021425838715249272,5
75,9,10,keith_haring,-0.3959689086441599,5
75,9,10,movie: Apocalypse-Now,-0.9999999999999999,5
75,9,10,movie: At-First-Site,-1.0,5
75,9,10,movie: Captain-Fantastic,0.9999999999999999,5
75,9,10,movie: Elephant-Man-The,1.0,5
75,9,10,movie: Excalibur,1.0,5
75,9,10,movie: Fair-Game,1.0,5
75,9,10,movie: Father-The,1.0,5
75,9,10,movie: Freddy-vs-Jason,0.9999999999999999,5
75,9,10,movie: Interstellar,-0.8219949365267865,5
75,9,10,movie: Larry-Crowne,1.0,5
75,9,10,movie: Last-of-the-Mohicans-The,0.6897489428726739,5
75,9,10,movie: Little-Women,0.8660254037844387,5
75,9,10,movie: Lord-of-Illusions,1.0,5
75,9,10,movie: Lord-of-the-Rings-The-Two-Towers,0.9999999999999999,5
75,9,10,movie: Max-Payne,1.0,5
75,9,10,movie: Nixon,1.0,5
75,9,10,movie: Place-Beyond-the-Pine-The,-1.0,5
75,9,10,movie: Replacements-The,-1.0,5
75,9,10,movie: Rush-Hour-2,1.0,5
75,9,10,movie: Silverado,0.9999999999999999,5
75,9,10,movie: Star-Wars-Episode-III-Revenge-of-the-Sith,0.9999999999999998,5
75,9,10,movie: Stir-of-Echoes,-1.0,5
75,9,10,movie: The-Adventures-of-Buckaroo-Banzai-Across-the-8th-Dimension,-1.0,5
75,9,10,movie: The-Straight-Story,1.0,5
75,9,10,movie: Woman-in-Gold,-1.0,5
75,9,10,movie: Wonder-Woman,-1.0,5
75,9,10,shepard_fairey,0.4882291042903169,5
75,9,11,franck_slama,0.25630729731502827,5
75,9,11,jackson_pollock,-0.4294612130061625,5
75,9,11,juan_gris,-0.8637437703296253,5
75,9,11,keith_haring,-0.007742420508131411,5
75,9,11,movie: Aliens,-0.9999999999999999,5
75,9,11,movie: Beginners,1.0,5
75,9,11,movie: Bridget-Joness-Baby,-1.0,5
75,9,11,movie: Creation,0.7607697017730876,5
75,9,11,movie: Diner,0.9999999999999999,5
75,9,11,movie: Flight,0.9999999999999999,5
75,9,11,movie: Friday-the-13th-Part-VIII-Jason-Takes-Manhattan,0.9999999999999999,5
75,9,11,movie: Heat,1.0,5
75,9,11,movie: Indiana-Jones-IV,-1.0,5
75,9,11,movie: Interstellar,-1.0,5
75,9,11,movie: Invictus,-1.0,5
75,9,11,movie: Labor-of-Love,-1.0,5
75,9,11,movie: Lord-of-Illusions,0.9999999999999999,5
75,9,11,movie: Metro,-0.9999999999999999,5
75,9,11,movie: Out-of-Sight,1.0,5
75,9,11,movie: Princess-Bride-The,0.9999999999999999,5
75,9,11,movie: Rocky,-0.9999999999999999,5
75,9,11,movie: Scarlet-Letter-The,-1.0,5
75,9,11,movie: Shakespeare-in-Love,0.9999999999999999,5
75,9,11,movie: Soul,-0.9999999999999999,5
75,9,11,movie: Spotlight,-1.0,5
75,9,11,movie: Unforgiven,-0.9999999999999999,5
75,9,11,movie: We-Own-the-Night,0.9999999999999999,5
75,9,11,movie: While-Were-Young,1.0,5
75,9,11,movie: Wild-Things,-0.9999999999999999,5
75,9,11,shepard_fairey,0.9208636977038154,5
75,9,12,franck_slama,-0.11651470284435013,5
75,9,12,jackson_pollock,0.12466585130496718,5
75,9,12,juan_gris,-0.1555427542095638,5
75,9,12,keith_haring,-0.3284672252984461,5
75,9,12,movie: Apollo-13,-0.9999999999999999,5
75,9,12,movie: Avatar,-0.9999999999999999,5
75,9,12,movie: Halloween-The-Curse-of-Michael-Myers,0.9999999999999999,5
75,9,12,movie: Horse-Whisperer-The,-0.9999999999999999,5
75,9,12,movie: Life-As-A-House,1.0,5
75,9,12,movie: Man-On-Fire,0.9999999999999999,5
75,9,12,movie: Roughshod,1.0,5
75,9,12,movie: Semi-Pro,0.9999999999999999,5
75,9,12,movie: Signs,0.9999999999999999,5
75,9,12,movie: THX,-1.0,5
75,9,12,movie: Take-Shelter,-1.0,5
75,9,12,movie: Top-Gun,-1.0,5
75,9,12,movie: Twilight,-0.9999999999999999,5
75,9,12,movie: Un-Singe-en-Hiver,1.0,5
75,9,12,movie: Unbroken,-0.6933752452815365,5
75,9,12,shepard_fairey,1.0,5
75,9,13,franck_slama,0.22790142204853647,5
75,9,13,jackson_pollock,0.3837322282684168,5
75,9,13,juan_gris,0.8406823579612622,5
75,9,13,keith_haring,-0.4487978996307447,5
75,9,13,movie: Absolute-Power,-0.7634873860455677,5
75,9,13,movie: Amelia,-0.9999999999999999,5
75,9,13,movie: Bad-Teacher,0.9999999999999999,5
75,9,13,movie: Cinema-Paradiso,1.0,5
75,9,13,movie: Cold-Mountain,0.9999999999999999,5
75,9,13,movie: Dog-Day-Afternoon,-0.9999999999999999,5
75,9,13,movie: Evil-Dead-II-Dead-by-Dawn,-1.0,5
75,9,13,movie: Frances,-0.9999999999999999,5
75,9,13,movie: Gone-Baby-Gone,-1.0,5
75,9,13,movie: Hancock,1.0,5
75,9,13,movie: Heist,1.0,5
75,9,13,movie: Its-a-Wonderful-Life,-1.0,5
75,9,13,movie: Judge-Dredd,-1.0,5
75,9,13,movie: Jurassic-Park-The-Lost-World,0.288740808962185,5
75,9,13,movie: Ma-Raineys-Black-Bottom,0.9999999999999999,5
75,9,13,movie: Machine-Gun-Preacher,0.9999999999999999,5
75,9,13,movie: Man-Who-Knew-Too-Much-The,0.9999999999999999,5
75,9,13,movie: Outbreak,-1.0,5
75,9,13,movie: Predator,1.0,5
75,9,13,movie: Romeo-Julie,0.9386522045811475,5
75,9,13,movie: Seven-Days-to-Live,1.0,5
75,9,13,movie: Syriana,-1.0,5
75,9,13,movie: Taking-of-Pelham-One-Two-Three-The,-1.0,5
75,9,13,movie: The-Irishman,-1.0,5
75,9,13,movie: True-Lies,0.09078412990032039,5
75,9,13,movie: Way-Back-The,-1.0,5
75,9,13,movie: Woman-in-Gold,1.0,5
75,9,13,shepard_fairey,-0.3754838055948764,5
75,9,14,jackson_pollock,0.5924488864471766,5
75,9,14,juan_gris,-0.44093567251461985,5
75,9,14,keith_haring,-0.12502776868011983,5
75,9,14,movie: Air-Force-One,1.0,5
75,9,14,movie: Angels-Demons,1.0,5
75,9,14,movie: Big-White-The,-1.0,5
75,9,14,movie: Black-Rain,1.0,5
75,9,14,movie: Broadcast-News,0.9999999999999999,5
75,9,14,movie: Conan-the-Barbarian,-0.9999999999999999,5
75,9,14,movie: Dave,1.0,5
75,9,14,movie: Day-the-Clown-Cried-The,1.0,5
75,9,14,movie: Disturbia,-0.9999999999999999,5
75,9,14,movie: Excalibur,0.9999999999999999,5
75,9,14,movie: Flight,-0.9999999999999999,5
75,9,14,movie: Freddy-vs-Jason,-0.9999999999999999,5
75,9,14,movie: Fright-Night,-1.0,5
75,9,14,movie: Godzilla,1.0,5
75,9,14,movie: Guardians-of-the-Galaxy-Vol-2,-1.0,5
75,9,14,movie: Hebrew-Hammer-The,-1.0,5
75,9,14,movie: Hustler-The,1.0,5
75,9,14,movie: Independence-Day,1.0,5
75,9,14,movie: Jane-Eyre,-0.9999999999999999,5
75,9,14,movie: Miami-Vice,0.9999999999999999,5
75,9,14,movie: Monkeybone,-1.0,5
75,9,14,movie: Moon,-0.9999999999999999,5
75,9,14,movie: Poltergeist,1.0,5
75,9,14,movie: Producers,0.9894569487392715,5
75,9,14,movie: Red-White-Black-and-Blue,-1.0,5
75,9,14,movie: Save-the-Last-Dance,0.21677749238102995,5
75,9,14,movie: Sister-Act,-0.9999999999999999,5
75,9,14,movie: Slither,0.9999999999999999,5
75,9,14,movie: Star-Wars-Return-of-the-Jedi,-1.0,5
75,9,14,movie: The-Shawshank-Redemption,-1.0,5
75,9,14,movie: Tremors,0.9999999999999999,5
75,9,14,shepard_fairey,-0.013862752776332834,5
75,9,15,franck_slama,-0.28765219254029073,5
75,9,15,jackson_pollock,0.05651301655072981,5
75,9,15,juan_gris,-0.17907165930582836,5
75,9,15,keith_haring,-0.5951806326790137,5
75,9,15,movie: Abyss-The,-1.0,5
75,9,15,movie: Assassins,-1.0,5
75,9,15,movie: Avatar,1.0,5
75,9,15,movie: Beasts-of-No-Nation,0.9999999999999999,5
75,9,15,movie: Beloved,-1.0,5
75,9,15,movie: Bones,-0.9999999999999999,5
75,9,15,movie: Carrie,0.5695214286468868,5
75,9,15,movie: City-of-Joy,-0.9999999999999999,5
75,9,15,movie: Eastern-Promises,-1.0,5
75,9,15,movie: Heavy-Metal,-1.0,5
75,9,15,movie: Judge-Dredd,-0.9999999999999999,5
75,9,15,movie: Legend-of-Darkness,0.8660254037844387,5
75,9,15,movie: Outbreak,-0.9999999999999999,5
75,9,15,movie: Postman-The,-1.0,5
75,9,15,movie: Prom-The,-1.0,5
75,9,15,movie: Rust-and-Bone,0.9999999999999999,5
75,9,15,movie: Social-Network-The,0.9999999999999999,5
75,9,15,movie: Terminator-Salvation,1.0,5
75,9,15,movie: Toy-Story,-0.9999999999999999,5
75,9,15,shepard_fairey,-1.0,5
75,10,7,franck_slama,-0.1830745813732136,5
75,10,7,jackson_pollock,0.5895687279340089,5
75,10,7,juan_gris,-0.06807553955825216,5
75,10,7,keith_haring,-0.7116221162667398,5
